"State_Name","Year","month","Assembly_No","DelimID","Constituency_No","Poll_No","Position","Candidate","Sex","Party","Votes","Age","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","District_Name","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin_Percentage","ENOP"
"Andhra_Pradesh",2014,5,14,4,215,0,7,"None of the Above","","NOTA",438,NA,"",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.25,"yes",0.09,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,8,"CHUKKA CHANDRA PAUL","M","ICSP",277,39,"GEN",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.16,"yes",0.05,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,9,"DR ANKAIAH MADDU","M","ILP(AP)",184,59,"SC",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.11,"yes",0.01,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,10,"MEDURI ANJANEYULU","M","JASPA",167,43,"GEN",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.1,"yes",0.04,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,11,"SHAIK GOUSE","M","IND",103,47,"GEN",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.06,"yes",0.01,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,12,"VIDADALA KAMALENDRA","M","IND",87,39,"GEN",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.05,"yes",0.01,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,13,"THANUBODDI SUNDARA RAMIREDDY","M","IND",64,62,"GEN",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.04,"yes",0,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,14,"ANJANEYULU KONDAVEETI","M","IND",59,50,"GEN",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.03,"yes",0,2.08
"Andhra_Pradesh",2014,5,14,4,215,0,15,"PONNAM RAMANJANEYULU","M","IND",52,55,"GEN",173730,201214,"CHILAKALURIPET","GEN","GUNTUR","COASTAL ANDHRA",14,86.34,0.03,"yes",0,2.08
"Andhra_Pradesh",2014,5,14,4,216,0,1,"DR.GOPIREDDY SRINIVASA REDDY","M","YSRCP",87761,45,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,53.13,"no",9.54,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,2,"NALABOTHU VENKATA RAO","M","BJP",71995,53,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,43.59,"no",42.59,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,3,"GARNEPUDI ALEXANDER SUDHAKAR","M","INC",1652,45,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,1,"yes",0.58,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,4,"DUNNA VENKATAIAH","M","ICSP",696,34,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.42,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,5,"KANUMURI JAYA RAJU","M","BSP",675,39,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.41,"yes",0.03,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,6,"NELATURI MURALI","M","JASPA",629,45,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.38,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,7,"None of the Above","","NOTA",613,NA,"",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.37,"yes",0.17,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,8,"SAMIKOMMU SUBBA REDDY","M","PPOI",334,45,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.2,"yes",0.08,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,9,"YEMIREDDY NAGARJUNA REDDY","M","IND",196,28,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.12,"yes",0,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,10,"BATHULA VENKATESH","M","IND",188,27,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.11,"yes",0,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,11,"NAGI REDDY KASU","M","IND",183,31,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.11,"yes",0.05,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,12,"DAVULURI KAMALAMMA","F","IND",99,49,"SC",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.06,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,13,"KALVA CHINA SAMYELU","M","IND",85,39,"SC",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.05,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,216,0,14,"CHALLA SUBBA RAO","M","IND",76,30,"GEN",165182,195927,"NARASARAOPET","GEN","GUNTUR","COASTAL ANDHRA",13,84.31,0.05,"yes",0,2.13
"Andhra_Pradesh",2014,5,14,4,217,0,1,"KODELA SIVA PRASADA RAO","M","TDP",85247,67,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,47.96,"no",0.52,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,2,"AMBATI RAMBABU","M","YSRCP",84323,55,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,47.44,"no",45.6,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,3,"YARRAM VENKATESWARA REDDY","M","INC",3271,57,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,1.84,"yes",0.93,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,4,"GADDE CHALAMAIAH","M","CPM",1616,60,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.91,"yes",0.14,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,5,"PERUPOGU NAGESWARA RAO","M","BSP",1375,61,"SC",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.77,"yes",0.44,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,6,"None of the Above","","NOTA",594,NA,"",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.33,"yes",0.12,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,7,"SYED KHALEEL SAHEB","M","ANC",380,59,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.21,"yes",0.11,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,8,"GADDAM RAMBABU","M","IND",182,30,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.1,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,9,"POTHUGUNTA KOTESWARA RAO","M","IND",179,36,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.1,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,10,"THOTA YEDUKONDALU","M","IND",176,54,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.1,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,11,"PYRDHA VENKATESWARLU","M","IND",163,44,"SC",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.09,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,12,"SHAIK ABDUL GAFOOR","M","IND",143,40,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.08,"yes",0.02,2.17
"Andhra_Pradesh",2014,5,14,4,217,0,13,"BADDULA RAMA RAO","M","IND",101,37,"GEN",177750,209496,"SATTENPALLI","GEN","GUNTUR","COASTAL ANDHRA",12,84.85,0.06,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,1,"G. V.AANZANEYULU","M","TDP",104321,52,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,52.77,"no",10.83,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,2,"DR.NANNAPANENI SUDHA","F","YSRCP",82914,42,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,41.94,"no",39.02,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,3,"MAKKENA MALLIKARJUNA RAO","M","INC",5779,48,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,2.92,"yes",2.19,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,4,"JANGA RAMBABU","M","BSP",1451,31,"SC",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.73,"yes",0.29,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,5,"BOPPUDI VENKAT RAO","M","PPOI",874,25,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.44,"yes",0.11,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,6,"None of the Above","","NOTA",656,NA,"",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.33,"yes",0.06,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,7,"GAYAM SRINIVASAREDDY","M","JAP",528,40,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.27,"yes",0.13,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,8,"MEDAM RAMESH","M","JASPA",272,51,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.14,"yes",0.02,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,9,"REDDYBOINA PRASANNA KUMAR","M","IND",239,42,"SC",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.12,"yes",0.02,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,10,"PARISAPOGU DINESH MADIGA","M","IND",190,36,"SC",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.1,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,11,"SHAIK LATHIF SAHEB BASHA","M","IND",173,55,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.09,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,12,"MANDA VENKATA RAO","M","IND",164,40,"SC",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.08,"yes",0.02,2.17
"Andhra_Pradesh",2014,5,14,4,218,0,13,"YAMALA SRINIVASA RAO","M","IND",128,45,"GEN",197689,230210,"VINUKONDA","GEN","GUNTUR","COASTAL ANDHRA",12,85.87,0.06,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,219,0,1,"YARAPATHINENI SRINIVASA RAO","M","TDP",94827,49,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,48.85,"no",3.7,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,2,"JANGA KRISHNA MURTHY","M","YSRCP",87640,54,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,45.15,"no",44.17,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,3,"BANDLA SPACE-SHIP","M","IND",1894,41,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.98,"yes",0.06,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,4,"ANAM SANJEEVA REDDY","M","INC",1783,44,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.92,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,5,"UDAIA KUMAR MUSUKU","M","ICSP",1739,56,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.9,"yes",0.48,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,6,"BALI REDDY NANDYALA","M","IND",803,30,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.41,"yes",0.11,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,7,"GADDAM SRINIVASA RAO","M","JAP",584,36,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.3,"yes",0.01,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,8,"NAGENDLA YOBU","M","BSP",557,52,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.29,"yes",0.04,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,9,"MANGESWARA RAO VEMULURI","M","PPOI",479,65,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.25,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,10,"None of the Above","","NOTA",479,NA,"",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.25,"yes",0.03,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,11,"MUMMADI BALARAMA KRISHNA","M","IND",430,60,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.22,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,12,"MUPPALLA SRINIVASA RAO","M","IND",394,36,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.2,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,13,"VATTEPU MARIYADASU","M","IND",353,36,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.18,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,14,"KOLA APPI REDDY","M","JASPA",353,43,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.18,"yes",0.04,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,15,"JAGADALA NAGESWARA RAO","M","IND",271,37,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.14,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,16,"CHITIMALA LAKSHMANA RAO","M","IND",262,39,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.13,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,17,"CHALLA SANJEEVA RAJU","M","IND",254,52,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.13,"yes",0.03,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,18,"SARANU VENKATESWARA VARA PRASAD","M","IND",193,52,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.1,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,19,"YARAMALA ATCHAMMA","F","MCPI",158,43,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.08,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,20,"KONAGANTI SESHI REDDY","M","IND",149,37,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.08,"yes",0.01,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,21,"KATHI PRASAD","M","IND",128,43,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.07,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,22,"GALI JAGAN","M","IND",128,33,"SC",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.07,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,23,"SINGARAIAH JANGALA","M","SP",93,38,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.05,"yes",0.01,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,24,"SHIAK SIDDAIAH","M","ALPP",82,57,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.04,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,219,0,25,"ANANTHAVARAPU VENKATA SUBRAMANYA CHARI","M","IND",79,41,"GEN",194112,238623,"GURUZALA","GEN","GUNTUR","COASTAL ANDHRA",24,81.35,0.04,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,220,0,1,"RAMA KRISHNA REDDY PINNELLI","M","YSRCP",94249,45,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,48.73,"no",1.83,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,2,"CHALAMAREDDY KOMMAREDDY","M","TDP",90714,60,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,46.9,"no",45.8,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,3,"RAMISETTI NARENDRA BABU","M","INC",2125,43,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,1.1,"yes",0.23,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,4,"PERUVALA VENKATESH","M","BSP",1674,41,"SC",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.87,"yes",0.31,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,5,"MALLEM SAMBASIVA RAO","M","PPOI",1083,39,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.56,"yes",0.09,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,6,"None of the Above","","NOTA",915,NA,"",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.47,"yes",0.13,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,7,"PULUSU SATYANARAYANA REDDY (SATYA REDDY)","M","JASPA",672,41,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.35,"yes",0.04,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,8,"GUMMADI KOTESWARA RAO YADAV","M","IND",588,37,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.3,"yes",0.1,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,9,"BATTULA JAGADEESH YADAV","M","SP",393,44,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.2,"yes",0.07,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,10,"MANJULA KRISHNA","M","IND",251,34,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.13,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,11,"MACHAVARAPU NAGESH","M","IND",240,39,"SC",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.12,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,12,"G. SRINIVASA RAO","M","IND",229,31,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.12,"yes",0.03,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,13,"MARRI VENKATESWARLU","M","IND",172,45,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.09,"yes",0.03,2.17
"Andhra_Pradesh",2014,5,14,4,220,0,14,"MUTTINENI SRINIVASA RAJU","M","IND",118,40,"GEN",193423,238236,"MACHERLA","GEN","GUNTUR","COASTAL ANDHRA",13,81.19,0.06,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,221,0,1,"DAVID RAJU PALAPARTHI","M","YSRCP",85774,56,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,54.33,"no",12.08,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,2,"AJITHA RAO BUDALA","F","TDP",66703,40,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,42.25,"no",41.4,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,3,"KOMMURI KANAKA RAO","M","INC",1332,41,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.84,"yes",0.4,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,4,"None of the Above","","NOTA",702,NA,"",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.44,"yes",0.05,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,5,"PURNAKANTI THIRUMALAIAH","M","CPI",626,42,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.4,"yes",0.04,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,6,"BANKA SRINIVASA RAO","M","AAAP",566,36,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.36,"yes",0.01,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,7,"PRASADARAO RACHETI","M","BSP",557,34,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.35,"yes",0.08,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,8,"CHILAKA. CHAKRAVARTHI","M","LJP",424,45,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.27,"yes",0.08,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,9,"A.RAMANAIAH","M","IND",299,45,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.19,"yes",0.08,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,10,"MUNNANGI RAVI KUMAR","M","ICSP",176,34,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.11,"yes",0.01,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,11,"THUMATI ATCHAIAH","M","IND",163,43,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.1,"yes",0,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,12,"DASARI. V. SRINIVAS","M","IND",158,45,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.1,"yes",0.01,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,13,"THIRUMALA CHENNAIAH GURIJALA","M","IND",144,31,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.09,"yes",0.01,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,14,"DAMMU IMMANIYELU","M","IND",133,49,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.08,"yes",0,2.08
"Andhra_Pradesh",2014,5,14,4,221,0,15,"DAMMU CHENNAKESAVULU","M","IND",127,51,"SC",157884,188593,"YERRAGONDAPALE","SC","PRAKASAM","COASTAL ANDHRA",14,83.72,0.08,"yes",0,2.08
"Andhra_Pradesh",2014,5,14,4,222,0,1,"RAGHAVA RAO SIDDA","M","TDP",88821,56,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,48.8,"no",0.75,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,2,"BUCHEPALLI SHIVA PRASAD REDDY","M","YSRCP",87447,33,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,48.05,"no",47.13,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,3,"SURABHI PRABHAKARA RAO","M","BSP",1671,31,"SC",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.92,"yes",0.27,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,4,"KOTAPOTHULA JWALARAO","M","INC",1177,61,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.65,"yes",0.22,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,5,"DAMPURI SRINIVASULU","M","JASPA",783,48,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.43,"yes",0.04,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,6,"None of the Above","","NOTA",709,NA,"",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.39,"yes",0.17,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,7,"PADMANABHUNI JAYARAM","M","IND",396,30,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.22,"yes",0.11,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,8,"VELUGOTI SRINIVASA RAO","M","IND",198,38,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.11,"yes",0,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,9,"ANUPARTHI SAMSON","M","AAAP",189,73,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.1,"yes",0.03,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,10,"BIJJAM RAMANA REDDY","M","IND",133,31,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.07,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,11,"VANGA RAMESH","M","IND",119,30,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.07,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,12,"PARITALA SURESH RAO","M","IND",104,34,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.06,"yes",0,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,13,"DR,BOMMISETTY VENKATA SUBRAMANYAM","M","IND",100,40,"GEN",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.05,"yes",0,2.13
"Andhra_Pradesh",2014,5,14,4,222,0,14,"TENALI RAVI BABU","M","JAP",95,48,"SC",182010,199012,"DARSI","GEN","PRAKASAM","COASTAL ANDHRA",14,91.46,0.05,"yes",0.01,2.13
